validdate,pm10:ugm3,pm2p5:ugm3,pm1:ugm3,so2:ugm3,no2:ugm3,t_2m:C,co:ugm3,wind_speed_10m:ms,relative_humidity_2m:p,precip_1h:mm,sfc_pressure:Pa,global_rad:W,WeekDay
2018-06-21T18:00:00Z,121.178,87.014,72.338,71.491,62.981,20,513.803,1.9,93.6,0,100785.1,0,Thursday
2018-06-21T21:00:00Z,180.935,129.506,109.711,83.626,59.793,20.4,877.992,2.4,92.3,0,100763.6,1.6,Thursday
2018-06-22T00:00:00Z,52.881,38.027,29.764,13.43,14.109,22.5,220.728,2.8,85.1,0.02,100839.4,194.6,Friday
2018-06-22T03:00:00Z,50.355,36.302,28.53,8.758,6.41,26.1,184.89,4.4,70.7,0.04,100778.8,413.9,Friday
2018-06-22T06:00:00Z,48.52,35.278,28.268,10.395,9.96,23.1,189.542,3.4,89.5,0.74,100704.4,237.2,Friday
2018-06-22T09:00:00Z,49.569,36.12,29.351,16.587,18.205,21.8,220.599,4.5,94.5,2.78,100601.2,48.1,Friday
2018-06-22T12:00:00Z,44.355,32.055,25.538,15.82,14.767,20.3,207.264,4.6,81,1.01,100691.7,0,Friday
2018-06-22T15:00:00Z,41.044,29.33,23.826,19.31,18.184,19.3,225.277,3.4,89.2,1.87,100667.8,0,Friday
2018-06-22T18:00:00Z,36.406,25.651,20.348,19.314,18.268,19.7,237.176,2.4,93.7,0.45,100535.4,0,Friday
2018-06-22T21:00:00Z,37.53,26.38,20.859,19.42,19.69,20.1,247.42,2.9,93.5,0.26,100492.1,0.8,Friday
2018-06-23T00:00:00Z,26.43,18.533,14.388,10.49,11.435,22.1,206.334,3.8,86.8,0.06,100623,158.9,Saturday
2018-06-23T03:00:00Z,31.745,22.615,18.002,6.27,4.262,23,178.705,4.5,77.1,0.08,100725.4,424.6,Saturday
2018-06-23T06:00:00Z,36.208,25.904,21.381,8.251,6.863,24.9,196.219,2.2,67.5,0.02,100609.8,543.1,Saturday
2018-06-23T09:00:00Z,37.248,26.761,22.349,11.761,10.36,24,212.929,3.5,68.1,0,100592.2,253,Saturday
2018-06-23T12:00:00Z,63.65,45.852,39.279,35.053,36.58,20.5,332.968,2.3,85.2,0,100686.4,0,Saturday
2018-06-23T15:00:00Z,117.532,84.225,72.448,77.458,73.194,19,546.776,1.6,88.5,0,100846.4,0,Saturday
2018-06-23T18:00:00Z,174.222,124.003,106.964,114.321,74.998,18.3,864.764,1.7,93.7,0,100728.4,0,Saturday
2018-06-23T21:00:00Z,172.383,122.481,105.671,76.652,69.952,18.6,888.307,2,94.9,0,100754.4,3.6,Saturday
2018-06-24T00:00:00Z,37.255,26.509,22.759,8.425,9.697,24.8,239.275,3.8,72.2,0,100841.2,336.2,Sunday
2018-06-24T03:00:00Z,27.319,19.47,16.752,6.405,5.513,26.2,208.136,3.7,74.6,0,100900.6,436,Sunday
2018-06-24T06:00:00Z,29.382,20.955,18.038,7.315,5.784,27.3,208.802,3.5,72.3,0.02,100749.7,410,Sunday
2018-06-24T09:00:00Z,25.574,18.3,15.813,8.968,8.401,25.8,211.123,3.9,77.5,0,100693,170.9,Sunday
2018-06-24T12:00:00Z,52.682,37.762,32.699,27.074,27.774,23.6,304.118,3.1,90.1,0,100812.2,0,Sunday
2018-06-24T15:00:00Z,62.296,44.352,38.176,31.104,30.092,22.8,329.481,2.7,96.4,0.41,100906.2,0,Sunday
2018-06-24T18:00:00Z,91.761,65.124,56.018,40.253,39.242,23,393.94,2.9,97.6,0.03,100757,0,Sunday
2018-06-24T21:00:00Z,119.93,85.128,73.314,44.504,50.279,23.3,478.865,2.8,97.9,0,100751.6,3.5,Sunday
2018-06-25T00:00:00Z,101.785,72.184,61.971,19.526,16.505,27.6,355.316,2.6,84.8,0,100827.5,454.6,Monday
2018-06-25T03:00:00Z,51.725,36.687,31.281,14.617,6.864,32.1,250.887,2.6,68,0.09,100783,728.4,Monday
2018-06-25T06:00:00Z,61.137,43.477,37.25,15.652,7.446,31.8,277.127,2.2,69.6,0.89,100683.6,581,Monday
2018-06-25T09:00:00Z,81.302,58.108,50.17,24.796,20.78,30.9,357.276,3.2,71.8,0.08,100626.3,227.8,Monday
2018-06-25T12:00:00Z,117.666,84.37,73.152,51.727,56.843,27.5,547.088,2.6,88.6,0,100704.9,0,Monday
2018-06-25T15:00:00Z,95.263,67.984,58.739,56.521,50.06,27,467.924,3.7,91.1,0,100659.3,0,Monday
2018-06-25T18:00:00Z,85.628,60.842,52.42,57.428,44.131,26.5,419.775,4.4,92.4,0,100548.4,0,Monday
2018-06-25T21:00:00Z,101.35,71.949,61.983,62.341,59.251,26,500.905,3.5,95.8,0,100623,3.1,Monday
2018-06-26T00:00:00Z,108.237,76.797,66.08,43.902,37.838,30.2,487.062,4.6,77.8,0,100661.6,419.4,Tuesday
2018-06-26T03:00:00Z,60.306,42.829,36.983,23.38,12.245,34.5,335.401,4.5,61.5,0,100654.9,760.7,Tuesday
2018-06-26T06:00:00Z,55.838,39.739,34.36,17.911,8.463,35.5,288.821,4.6,57.9,0,100539.1,613.5,Tuesday
2018-06-26T09:00:00Z,89.16,63.807,55.349,30.744,27.399,32,391.333,4.1,73.6,0,100521.3,202.6,Tuesday
2018-06-26T12:00:00Z,62.304,44.603,38.669,37.092,33.973,28.8,329.12,4.1,84.9,0,100580.9,0,Tuesday
2018-06-26T15:00:00Z,44.883,32.217,27.743,42.443,34.985,28.2,283.526,3.8,87.7,0,100578.8,0,Tuesday
2018-06-26T18:00:00Z,59.168,42.674,36.969,62.913,58.171,27.4,424.269,3.7,86.7,0,100483.1,0,Tuesday
2018-06-26T21:00:00Z,67.409,48.74,42.318,68.188,60.744,27.1,545.671,3.4,83.5,0,100559.9,3.1,Tuesday
2018-06-27T00:00:00Z,72.516,52.15,45.137,49.514,42.716,30.6,497.625,4,70.9,0,100614.6,447.7,Wednesday
2018-06-27T03:00:00Z,48.602,34.728,29.72,22.666,15.649,34.6,286.066,4.9,53.3,0,100498.5,787.7,Wednesday
2018-06-27T06:00:00Z,45.499,32.539,27.522,19.06,10.321,35.2,238.658,4.4,49.6,0,100359.9,582.4,Wednesday
2018-06-27T09:00:00Z,81.217,58.489,50.367,43.145,44.137,33.2,433.271,2.2,62.7,0,100294.6,164.4,Wednesday
2018-06-27T12:00:00Z,80.226,57.705,50.027,49.981,58.647,29.3,527.43,3.5,76.4,0,100355.7,0,Wednesday
2018-06-27T15:00:00Z,55.008,39.481,34.177,47.133,42.033,28.5,393.167,4.1,82.6,0,100323.3,0,Wednesday
2018-06-27T18:00:00Z,56.868,40.935,35.48,58.725,50.752,28.7,393.578,4.9,78.9,0,100091.3,0,Wednesday
2018-06-27T21:00:00Z,68.825,49.926,43.357,67.395,68.505,28.1,584.444,4.2,77.1,0,100157,2.2,Wednesday
2018-06-28T00:00:00Z,69.298,50.039,43.283,49.457,48.122,30.4,513.57,4.3,70.9,0,100163.8,301.9,Thursday
2018-06-28T03:00:00Z,45.44,32.614,27.758,23.608,19.655,33.6,294.266,5.3,55.8,0,100059.9,528.2,Thursday
2018-06-28T06:00:00Z,43.137,31.153,26.05,25.596,22.023,31.7,268.994,4.4,63,0.07,100009.2,340.4,Thursday
2018-06-28T09:00:00Z,82.785,60.224,51.652,55.806,67.84,30.5,533.718,1.4,74.4,0.08,99894.5,72,Thursday
2018-06-28T12:00:00Z,111.381,81.459,70.462,63.219,75.044,26,744.036,2.2,94.9,2.94,100034.2,0,Thursday
2018-06-28T15:00:00Z,235.804,170.595,147.269,111.482,74.691,26.1,1046.848,0.5,91.1,0.63,100143.9,0,Thursday
2018-06-28T18:00:00Z,169.618,121.835,104.528,62.912,69.307,24.5,721.917,1.6,97.2,1.13,100115.3,0,Thursday
2018-06-28T21:00:00Z,68.052,49.67,42.867,66.265,69.731,24.6,586.537,0.7,91.9,0.28,100147.9,0.7,Thursday
2018-06-29T00:00:00Z,40.692,29.397,25.129,26.191,40.464,24.4,347.903,2.5,92.9,5.87,100289.8,187.9,Friday
2018-06-29T03:00:00Z,67.822,47.335,38.162,21.552,23.361,28.4,382.426,1.6,77.3,0.13,100256.5,539.3,Friday
2018-06-29T06:00:00Z,67.35,47.405,38.353,20.229,13.585,31.8,354.614,1.5,62.8,0,100089.1,607.1,Friday
2018-06-29T09:00:00Z,119.659,85.433,72.907,23.576,18.471,29.5,387.135,2.8,74.6,0.08,100037.8,238.4,Friday
2018-06-29T12:00:00Z,223.453,159.398,137.597,41.889,45.052,26,542.785,1.6,87.2,0,100158.9,0,Friday
2018-06-29T15:00:00Z,176.678,126.016,108.545,35.818,37.121,25.1,462.532,2.2,95.2,0,100329.1,0,Friday
2018-06-29T18:00:00Z,121.741,86.512,73.713,39.617,41.571,24.9,452.026,2.6,97.7,0,100220.5,0,Friday
2018-06-29T21:00:00Z,73.585,52.363,44.481,36.748,41.369,25.6,420.803,3.3,95.9,0.69,100252,0.6,Friday
2018-06-30T00:00:00Z,50.628,35.712,29.949,17.357,13.986,26.3,240.281,4,93.7,0.6,100368.6,144,Saturday
2018-06-30T03:00:00Z,59.011,41.654,35.177,16.881,9.578,28,210.511,5,83.6,0.28,100448.9,200.2,Saturday
2018-06-30T06:00:00Z,72.353,51.127,43.396,15.852,11.161,26.4,195.655,3.3,94.1,3.01,100362,193.6,Saturday
2018-06-30T09:00:00Z,77.945,55.203,47.054,15.069,14.414,28,173.761,5.5,83.3,0.47,100215.3,133.6,Saturday
2018-06-30T12:00:00Z,46.949,33.154,27.937,12.769,12.166,26.6,141.597,6.3,86.7,0.05,100349.8,0,Saturday
2018-06-30T15:00:00Z,41.089,28.994,24.26,16.638,15.937,25.8,165.175,5.9,92.5,0.19,100418.7,0,Saturday
2018-06-30T18:00:00Z,27.274,19.218,15.819,19.344,18.542,25.4,171.05,4.4,94.8,0.54,100337.5,0,Saturday
2018-06-30T21:00:00Z,27.544,19.596,16.378,26.145,25.844,25.1,207.3,3.3,96.3,1.59,100349.1,0.6,Saturday
2018-07-01T00:00:00Z,41.789,29.674,25.039,25.691,22.319,26,233.483,4.2,95.5,0.7,100406.4,161.1,Sunday
2018-07-01T03:00:00Z,44.705,31.126,25.017,9.169,5.416,28.4,137.832,4.4,78.6,0.86,100413.3,365.9,Sunday
2018-07-01T06:00:00Z,49.109,34.316,28.218,8.312,4.705,29.3,125.468,4.5,73.1,0.02,100268.2,369.8,Sunday
2018-07-01T09:00:00Z,75.252,52.644,43.428,10.295,8.572,27.8,151.641,4.7,85,0.23,100191.2,180.1,Sunday
2018-07-01T12:00:00Z,77.505,54.006,43.829,15.26,15.594,25.9,184.715,4.8,90.6,0.01,100316.8,0,Sunday
2018-07-01T15:00:00Z,82.93,57.585,46.284,19.489,19.807,25.5,222.215,3.8,93.7,0,100330.6,0,Sunday
2018-07-01T18:00:00Z,52.817,36.186,27.594,23.441,23.7,25,236.137,3.6,96,0,100230.1,0,Sunday
2018-07-01T21:00:00Z,47.074,32.082,23.901,23.484,26.787,24.5,262.045,2.9,97.3,0.02,100260.4,1.2,Sunday
2018-07-02T00:00:00Z,39.559,26.119,17.877,9.907,8.216,27.1,163.95,5.1,85.2,0.06,100263.1,321,Monday
2018-07-02T03:00:00Z,43.308,29.07,21.207,7.34,4.01,29.9,134.762,4,71.3,0.03,100217.5,663.3,Monday
2018-07-02T06:00:00Z,47.628,31.483,21.889,5.716,3.559,29.8,112.217,4.9,73.3,0.14,100040.2,591.6,Monday
2018-07-02T09:00:00Z,45.052,29.459,19.512,8.767,6.969,27.8,111.102,4.4,81.6,0.23,99980.4,201.1,Monday
2018-07-02T12:00:00Z,48.368,32.35,22.602,22.484,21.884,25.5,176.403,3.2,90.8,0,100008.9,0,Monday
2018-07-02T15:00:00Z,95.52,65.914,51.665,31.495,30.62,24.7,269.471,2.1,94.9,0,100071.9,0,Monday
2018-07-02T18:00:00Z,104.832,72.661,57.08,59.558,44.312,24.3,441.834,1.7,96,0,99877.6,0,Monday
2018-07-02T21:00:00Z,76.605,53.182,41.452,40.869,40.552,23.8,385.64,1.2,97.9,0.03,99858.9,0.9,Monday
2018-07-03T00:00:00Z,34.217,22.308,14.13,16.417,15.937,26.7,162.314,2.3,84.1,0.09,99925.8,296,Tuesday
2018-07-03T03:00:00Z,29.955,20.103,14.175,11.568,6.403,29.7,144.445,0.9,69.9,0.11,99849.7,579.2,Tuesday
2018-07-03T06:00:00Z,27.534,18.151,11.936,9.497,5.969,28.5,120.586,2.3,81.1,1.88,99814.2,541,Tuesday
2018-07-03T09:00:00Z,28.981,19.117,12.642,13.476,9.734,28,132.786,2.6,80.5,1.18,99697.1,218.3,Tuesday
2018-07-03T12:00:00Z,35.755,24.735,18.847,26.614,25.767,25.5,214.945,1.6,90.5,0.04,99814.5,0,Tuesday
2018-07-03T15:00:00Z,43.814,29.907,21.7,44.121,37.034,24.6,281.158,2.4,93.8,0,99904.8,0,Tuesday
2018-07-03T18:00:00Z,48.842,34.401,27.203,64.31,48.177,24.3,378.313,1.7,96.9,0,99789.5,0,Tuesday
2018-07-03T21:00:00Z,156.472,113.982,97.682,119.53,53.095,23.9,1223.304,1.3,99.2,0,99817,1,Tuesday
2018-07-04T00:00:00Z,45.768,32.634,27.336,26.527,33.055,28.1,348.517,1.4,84.3,0,99911,293.4,Wednesday
2018-07-04T03:00:00Z,35.778,23.071,14.029,6.953,3.105,30.1,103.452,2.1,81.2,0.02,99861.6,542.8,Wednesday
2018-07-04T06:00:00Z,29.158,19.189,12.459,7.012,3.635,30.3,116.474,2.8,82.6,0.74,99787.3,568.9,Wednesday
2018-07-04T09:00:00Z,25.317,17.028,11.779,9.34,7.358,28.1,139.752,4.5,84.4,0.85,99860.6,196,Wednesday
2018-07-04T12:00:00Z,24.052,16.363,11.539,17.629,16.539,26.2,165.721,3.3,92.5,0.1,99912.1,0,Wednesday
2018-07-04T15:00:00Z,28.026,19.198,13.809,26.723,23.756,25.5,189.701,3.3,96.4,1.22,99884.9,0,Wednesday
2018-07-04T18:00:00Z,32.105,22.201,16.487,33.961,31.165,25.3,230.543,2.5,97.1,0.24,99848.8,0,Wednesday
2018-07-04T21:00:00Z,30.607,21.117,15.647,26.273,27.99,25,211.376,3.1,97.9,0.02,99840.2,0.4,Wednesday
2018-07-05T00:00:00Z,21.404,14.313,9.768,9.442,9.179,26.2,136.552,5.2,92.9,0.25,99930.8,171.8,Thursday
2018-07-05T03:00:00Z,26.149,17.673,12.764,8.549,6.999,28.8,123.88,4.6,80.2,0.2,99944.2,311.9,Thursday
2018-07-05T06:00:00Z,36.247,24.987,19.403,8.842,6.497,28.4,137.484,4,84.3,0.37,99874.3,245,Thursday
2018-07-05T09:00:00Z,60.188,42.177,34.587,12.213,10.681,26.8,184.193,3.4,93.6,0.48,99836,99.5,Thursday
2018-07-05T12:00:00Z,72.766,51.353,42.989,19,19.225,25.6,239.063,3.7,95.1,0.43,99927,0,Thursday
2018-07-05T15:00:00Z,58.657,41.396,34.527,22.42,21.403,25.3,244.979,3.9,94.9,0.29,100031.7,0,Thursday
2018-07-05T18:00:00Z,48.261,34.044,28.228,22.507,21.657,25,258.056,3.5,96.9,0.51,100007.4,0,Thursday
2018-07-05T21:00:00Z,35.463,25.024,20.565,21.175,22.397,25,257.557,4.3,97.2,0.62,99975.2,0.4,Thursday
2018-07-06T00:00:00Z,21.918,15.047,11.452,10.349,10.082,26.9,175.679,5,88.1,0.01,100043.7,176.5,Friday
2018-07-06T03:00:00Z,19.244,13.12,9.843,5.849,4.81,28,157.18,5,85.5,0.41,100087,278.3,Friday
2018-07-06T06:00:00Z,23.827,16.268,12.162,7.941,5.658,28.3,154.636,4.5,83.3,0.09,100013.7,282,Friday
2018-07-06T09:00:00Z,23.302,15.86,11.656,9.648,7.838,27.3,160.003,5.1,88.3,0.06,99996.9,124.8,Friday
2018-07-06T12:00:00Z,26.78,18.36,13.729,15.786,14.96,26.1,196.413,4.1,92.8,0.01,100099.4,0,Friday
2018-07-06T15:00:00Z,19.677,13.623,10.408,13.696,12.051,25.8,187.038,3,93.9,0,100285.7,0,Friday
2018-07-06T18:00:00Z,21.02,14.459,10.861,16.306,14.789,25.5,198.377,3.5,96.7,0.03,100229.8,0,Friday
2018-07-06T21:00:00Z,21.293,14.484,10.526,12.68,11.995,25.2,179.452,3.6,96.1,0.03,100234.3,0.6,Friday
2018-07-07T00:00:00Z,20.058,13.549,9.619,6.065,4.574,27.5,143.084,5.1,82.7,0.01,100332.4,244,Saturday
2018-07-07T03:00:00Z,12.262,7.891,4.751,4.706,4.225,25.9,129.957,6.7,92.7,0.59,100405,329.3,Saturday
2018-07-07T06:00:00Z,16.181,10.416,6.306,4.21,3.349,27.7,122.524,7.9,81.7,0.14,100328.6,379.5,Saturday
2018-07-07T09:00:00Z,17.465,11.449,7.391,5.812,5.63,26.7,131.4,6.3,86.4,0.04,100299.8,144.4,Saturday
2018-07-07T12:00:00Z,19.342,12.902,8.808,11.03,10.196,26,150.628,5.1,90.3,0,100410.6,0,Saturday
2018-07-07T15:00:00Z,20.757,13.789,9.254,13.192,11.829,25.8,152.532,5.4,91.3,0.04,100497.8,0,Saturday
2018-07-07T18:00:00Z,40.352,28.037,21.914,22.029,20.675,25.4,211.513,4.8,91.7,0.04,100423.5,0,Saturday
2018-07-07T21:00:00Z,61.149,43.185,35.426,28.813,31.175,25.4,307.6,3.9,93.4,0.02,100440.5,0.2,Saturday
2018-07-08T00:00:00Z,49.153,34.61,28.536,14.423,11.401,28.3,243.717,2.9,85.5,0.05,100472.1,279.8,Sunday
2018-07-08T03:00:00Z,56.135,39.272,32.094,9.648,5.448,31.4,211.136,2.3,75.1,0.12,100504.9,680.1,Sunday
2018-07-08T06:00:00Z,78.558,55.399,46.576,9.72,4.882,31.1,225.17,3.7,76.6,0.69,100435.6,622.3,Sunday
2018-07-08T09:00:00Z,109.979,77.766,65.874,13.525,9.534,30.5,245.1,4.4,76.1,0.11,100389.6,231.3,Sunday
2018-07-08T12:00:00Z,93.524,66.235,56.149,20.773,19.948,27.7,249.165,4.3,85.2,0,100562.9,0,Sunday
2018-07-08T15:00:00Z,69.711,49.162,41.116,19.984,18.161,27,230.529,4.7,88.5,0,100659,0,Sunday
2018-07-08T18:00:00Z,54.101,38.237,31.98,23.946,22.001,26,252.828,4.5,94.4,0,100603.9,0,Sunday
2018-07-08T21:00:00Z,47.039,33.389,28.126,24.608,23.663,25.9,276.631,4.7,92.2,0,100627.2,0.3,Sunday
2018-07-09T00:00:00Z,40.348,28.44,23.751,16.001,10.642,28.9,213.341,6.1,78.9,0,100787.6,463.8,Monday
2018-07-09T03:00:00Z,70.149,49.227,41.066,10.093,4.793,31.4,178.294,6.5,69.5,0,100804,863.6,Monday
2018-07-09T06:00:00Z,84.309,59.338,49.999,8.544,4.341,31.8,149.706,7.1,66.8,0,100709.8,755.2,Monday
2018-07-09T09:00:00Z,128.644,90.96,77.556,10.766,8.795,30.2,192.443,5.8,72,0,100710.7,267.1,Monday
2018-07-09T12:00:00Z,177.523,125.704,107.485,17.107,21.046,27.6,290.389,5.3,78,0,100864.8,0,Monday
2018-07-09T15:00:00Z,116.007,81.671,68.735,13.006,17.414,26.5,267.298,5.8,89.4,0,100934.9,0,Monday
2018-07-09T18:00:00Z,61.944,43.179,35.139,16.566,19.598,25.8,258.554,5,92.3,0,100940.1,0,Monday
2018-07-09T21:00:00Z,51.397,35.539,28.096,19.478,23.55,25.2,296.651,4,94.6,0,100913.4,0,Monday
2018-07-10T00:00:00Z,47.236,32.009,24.133,7.679,7.757,28.1,204.085,6,76.3,0,100989.1,402.7,Tuesday
2018-07-10T03:00:00Z,63.641,43.57,33.985,5.558,3.731,31.3,180.795,4.2,64.5,0,100979.5,727.6,Tuesday
2018-07-10T06:00:00Z,82.198,56.855,45.675,4.857,3.576,30.8,163.253,5.8,70.7,0,100877.8,651.2,Tuesday
2018-07-10T09:00:00Z,93.376,64.55,51.638,6.162,5.182,28.9,149.924,6.7,79.1,0.03,100779.8,230.2,Tuesday
2018-07-10T12:00:00Z,119.757,83.247,67.364,12.777,14.602,27,195.701,4.8,89.8,0,100888.4,0,Tuesday
2018-07-10T15:00:00Z,74.79,50.887,38.451,10.454,11.805,26.6,166.824,4.4,90.2,0,100931.9,0,Tuesday
2018-07-10T18:00:00Z,44.382,29.136,19.264,11.014,11.813,26.2,155.677,4.5,89.2,0,100859.2,0,Tuesday
2018-07-10T21:00:00Z,34.323,21.735,12.312,9.9,10.552,26.4,139.997,6.2,86,0,100816.8,0,Tuesday
2018-07-11T00:00:00Z,47.892,30.759,18.934,5.181,5.063,28.8,134.814,7.3,77.3,0.06,100902.7,413.7,Wednesday
2018-07-11T03:00:00Z,67.293,43.976,29.215,4.395,3.001,30.5,122.107,9.1,69.1,0.38,100870.7,749.8,Wednesday
2018-07-11T06:00:00Z,88.997,59.741,43.613,4.684,3.695,29.5,129.878,9.4,75.5,0.39,100754.4,643.4,Wednesday
2018-07-11T09:00:00Z,98.583,67.188,51.376,6.333,6.048,28.6,147.795,8.6,80.9,0.41,100672.3,235.2,Wednesday
2018-07-11T12:00:00Z,100.105,68.605,53.259,8.942,11.288,27.3,178.147,7.4,85.7,0.14,100793.7,0,Wednesday
2018-07-11T15:00:00Z,77.765,53.095,40.709,9.354,12.043,26.7,188.252,6.5,90.3,0.02,100916.7,0,Wednesday
2018-07-11T18:00:00Z,48.168,32.266,23.138,9.618,12.45,26.5,193.63,6.4,90.5,0.01,100818.9,0,Wednesday
2018-07-11T21:00:00Z,36.036,24.004,16.781,9.928,12.811,26.5,195.801,6.7,89.9,0,100744.5,0,Wednesday
2018-07-12T00:00:00Z,41.17,27.607,20.001,6.177,5.872,28.8,156.362,9.2,79.1,0.01,100797.6,367.3,Thursday
2018-07-12T03:00:00Z,56.271,38.434,29.668,5.264,3.421,30.9,144.808,8.9,68.9,0,100839.5,733.5,Thursday
2018-07-12T06:00:00Z,78.544,54.308,43.515,5.822,3.423,31.4,148.072,8.5,68,0,100774.5,727.5,Thursday
2018-07-12T09:00:00Z,104.131,72.595,59.518,7.627,6.279,29.8,172.041,6.9,74.7,0,100717.8,280.4,Thursday
2018-07-12T12:00:00Z,115.019,80.528,66.707,11.66,14.13,27.4,211.428,6.1,85.9,0,100863.8,0,Thursday
2018-07-12T15:00:00Z,84.604,59.025,48.335,13.133,15.436,26.5,219.199,5.5,89.5,0,101006.8,0,Thursday
2018-07-12T18:00:00Z,50.357,34.734,27.392,14.586,16.5,26,218.987,5.7,90.7,0,100918.8,0,Thursday
2018-07-12T21:00:00Z,37.277,25.572,19.724,15.531,17.699,25.8,224.294,5.6,91.1,0,100910.6,0,Thursday
2018-07-13T00:00:00Z,36.357,24.734,18.803,8.922,6.666,28.5,155.865,6.6,76.6,0,100951.6,447.1,Friday
2018-07-13T03:00:00Z,54.048,37.427,30.117,7.626,3.807,30.8,144.123,6,66.2,0,100953.7,834.4,Friday
2018-07-13T06:00:00Z,92.216,64.523,53.528,7.016,3.754,31.4,157.036,6.5,62.7,0,100846.3,774.7,Friday
2018-07-13T09:00:00Z,108.722,76.327,63.831,7.907,6.318,29.4,160.921,6.6,70.9,0,100741.3,291.8,Friday
2018-07-13T12:00:00Z,111.319,78.368,65.907,12.359,14.551,26.6,191.538,6.1,84.5,0,100887.7,0,Friday
2018-07-13T15:00:00Z,83.085,58.513,49.107,15.92,17.72,26.1,210.055,5.5,88.3,0,100956.4,0,Friday
2018-07-13T18:00:00Z,50.464,35.439,29.309,20.282,21.239,25.6,218.263,4.8,91.4,0,100897,0,Friday
2018-07-13T21:00:00Z,40.303,28.362,23.398,23.46,25.643,25.3,248.53,4.6,93,0,100869.6,0,Friday
2018-07-14T00:00:00Z,40.454,28.049,22.53,12.158,8.876,28.3,183.404,5.3,75.4,0,100928.7,478,Saturday
2018-07-14T03:00:00Z,61.734,42.635,34.04,8.683,4.227,30.8,157.588,5.6,63.2,0,100920.6,891.9,Saturday
2018-07-14T06:00:00Z,92.315,64.266,52.565,7.127,3.762,31.4,158.571,6.1,56.1,0,100831.1,800.6,Saturday
2018-07-14T09:00:00Z,130.895,92.013,77.25,8.506,7.148,29.4,186.017,6.2,68.4,0,100747.9,292.9,Saturday
2018-07-14T12:00:00Z,148.85,105.083,89.144,14.038,17.461,26.4,245.644,5.2,83.9,0,100820.8,0,Saturday
2018-07-14T15:00:00Z,104.032,72.965,60.624,16.595,19.115,26,239.053,5.3,87.7,0,100864.8,0,Saturday
2018-07-14T18:00:00Z,59.571,41.505,33.593,21.764,23.078,25.4,239.72,4.5,91.9,0,100848.8,0,Saturday
2018-07-14T21:00:00Z,49.576,34.611,27.924,26.373,29.557,25,282.591,3.9,93.7,0,100906,0,Saturday
2018-07-15T00:00:00Z,46.94,32.277,25.356,11.19,8.963,27.9,196.404,5.4,78.5,0,101001.5,404.8,Sunday
2018-07-15T03:00:00Z,39.472,26.641,19.831,6.936,3.231,30.9,108.025,5.3,63.3,0,100971.2,850.6,Sunday
2018-07-15T06:00:00Z,49.811,34.194,26.837,5.811,3.074,31.6,108.945,4.9,60.4,0,100864.9,780.5,Sunday
2018-07-15T09:00:00Z,64.745,45.021,36.623,7.464,5.532,29.4,126.171,5.4,72.8,0,100812.6,290,Sunday
2018-07-15T12:00:00Z,65.629,45.866,37.665,13.447,13.764,26.2,160.429,4.7,87.5,0,100916.1,0,Sunday
2018-07-15T15:00:00Z,45.904,32.115,26.304,15.496,15.237,25.8,162.488,4.7,90.3,0,100952.3,0,Sunday
2018-07-15T18:00:00Z,32.934,22.898,18.271,19.178,18.919,25.5,174.659,4,86.2,0,100890.9,0,Sunday
2018-07-15T21:00:00Z,27.15,18.794,14.677,20.344,21.217,24.6,180.98,3.9,92.7,0,100958.2,0,Sunday
2018-07-16T00:00:00Z,23.062,15.573,11.549,7.408,5.27,27.7,103.687,5.2,75.9,0,100998.8,460.8,Monday
2018-07-16T03:00:00Z,45.861,31.42,24.55,5.767,3.092,30.5,99.667,5.4,61.7,0,101012.6,851.4,Monday
2018-07-16T06:00:00Z,68.61,47.774,39.125,5.502,3.063,30.7,109.208,5.9,59.9,0,100913.8,780.9,Monday
2018-07-16T09:00:00Z,105.614,74.225,62.317,6.886,5.844,29.4,147.507,5.8,66.9,0,100812.3,291.2,Monday
2018-07-16T12:00:00Z,131.524,92.668,78.168,13.963,16.685,26.5,226.507,4.8,82.2,0,100871.9,0,Monday
2018-07-16T15:00:00Z,101.927,71.6,59.748,16.292,18.777,25.9,236.212,4,89.1,0,100941.1,0,Monday
2018-07-16T18:00:00Z,72.774,50.8,41.473,20.812,23.691,25.4,269.449,3.2,94.2,0,100917.9,0,Monday
2018-07-16T21:00:00Z,51.341,35.527,28.149,20.125,24.581,25.9,284.042,3.4,92.1,0,100922.7,0,Monday
2018-07-17T00:00:00Z,34.033,22.916,16.932,7.303,6.773,28.9,154.506,5.3,76.8,0.03,100955.6,381.4,Tuesday
2018-07-17T03:00:00Z,53.346,36.815,29.392,5.64,3.765,31.2,151.105,5.7,66.7,0.04,100932,769.6,Tuesday
2018-07-17T06:00:00Z,76.069,53.127,43.879,5.389,3.172,31.7,149.726,5.7,65.4,0.02,100829.3,743.4,Tuesday
2018-07-17T09:00:00Z,102.596,72.056,60.397,7.059,5.75,29.6,168.592,5.2,67.7,0,100770.3,284.9,Tuesday
2018-07-17T12:00:00Z,166.429,117.363,99.269,16.097,19.168,26.1,281.049,4.3,89.4,0,100810.1,0,Tuesday
2018-07-17T15:00:00Z,111.23,78.257,65.718,14.731,18.02,25.5,263.208,4.6,93.7,0,100842.5,0,Tuesday
2018-07-17T18:00:00Z,46.774,32.607,26.497,16.76,18.607,25.5,219.079,4.1,90.4,0,100804.4,0,Tuesday
