validdate;pm10:ugm3;pm2p5:ugm3;pm1:ugm3;so2:ugm3;no2:ugm3;t_2m:C;co:ugm3;wind_speed_10m:ms;relative_humidity_2m:p;precip_1h:mm;sfc_pressure:Pa;global_rad:W
2019-02-11T12:00:00Z;125.282;91.078;79.324;97.796;52.882;1.4;1199.671;1.7;85.1;0.00;102646.8;0.0
2019-02-11T15:00:00Z;148.639;108.418;94.626;149.074;52.607;0.2;1452.175;2.0;90.1;0.00;102658.0;0.0
2019-02-11T18:00:00Z;174.536;127.882;111.993;197.640;52.108;0.8;1897.096;2.1;87.1;0.00;102556.4;0.0
2019-02-11T21:00:00Z;153.502;112.236;98.164;135.876;47.712;2.2;1673.340;2.6;84.8;0.16;102425.1;0.0
2019-02-12T00:00:00Z;155.710;113.418;99.007;93.306;42.502;2.3;1563.959;2.5;90.3;0.27;102546.8;12.5
2019-02-12T03:00:00Z;102.725;74.131;64.357;45.595;36.784;3.1;906.339;2.4;86.3;0.36;102606.3;102.7
2019-02-12T06:00:00Z;75.317;54.319;47.152;36.425;35.631;3.9;782.611;3.3;82.5;0.15;102427.5;84.5
2019-02-12T09:00:00Z;65.858;47.611;41.387;40.953;40.563;3.1;777.183;3.1;87.6;0.11;102553.0;32.9
2019-02-12T12:00:00Z;107.467;78.156;68.195;88.796;49.436;1.5;1160.059;2.5;92.5;0.01;102739.3;0.0
2019-02-12T15:00:00Z;88.048;64.141;56.006;88.342;50.433;-0.1;1032.548;2.9;93.1;0.00;102845.2;0.0
2019-02-12T18:00:00Z;103.417;75.499;65.958;118.424;50.046;-0.8;1193.109;2.4;93.2;0.00;102801.2;0.0
2019-02-12T21:00:00Z;113.276;82.787;72.291;115.908;49.332;-1.1;1294.250;1.8;93.7;0.00;102678.3;0.0
2019-02-13T00:00:00Z;122.691;89.524;78.110;94.874;46.377;-0.1;1340.798;2.5;92.6;0.00;102687.9;83.0
2019-02-13T03:00:00Z;78.879;57.088;49.686;47.646;46.608;3.5;910.280;2.7;81.9;0.00;102721.5;206.4
2019-02-13T06:00:00Z;65.470;47.337;41.234;41.807;50.038;3.4;891.651;0.9;84.6;0.18;102429.3;105.0
2019-02-13T09:00:00Z;58.966;42.863;37.467;51.772;55.052;3.2;956.707;1.9;88.7;0.15;102341.4;26.7
2019-02-13T12:00:00Z;88.667;64.761;56.764;90.638;51.057;3.2;1240.038;1.5;92.5;0.11;102445.6;0.0
2019-02-13T15:00:00Z;100.874;74.195;65.283;143.259;47.956;2.7;1494.186;1.9;94.2;0.01;102513.7;0.0
2019-02-13T18:00:00Z;109.310;80.685;71.133;178.404;45.282;2.0;1664.484;1.5;95.5;0.00;102445.5;0.0
2019-02-13T21:00:00Z;133.906;98.922;87.254;178.952;47.244;0.9;1975.161;1.6;97.0;0.00;102381.4;0.0
2019-02-14T00:00:00Z;107.224;78.651;69.125;107.093;42.714;1.2;1502.054;3.1;93.5;0.00;102482.2;57.8
2019-02-14T03:00:00Z;72.867;52.875;46.204;46.584;42.214;4.1;850.180;2.8;85.1;0.04;102480.6;203.3
2019-02-14T06:00:00Z;64.106;46.337;40.401;38.173;43.577;5.8;762.860;2.3;77.9;0.15;102296.6;152.2
2019-02-14T09:00:00Z;65.769;47.591;41.512;46.458;50.621;5.1;795.468;3.1;89.0;0.32;102273.9;31.3
2019-02-14T12:00:00Z;73.125;53.186;46.515;69.743;55.256;3.9;953.173;3.5;91.4;0.14;102427.0;0.0
2019-02-14T15:00:00Z;53.644;39.249;34.410;71.692;52.429;3.0;950.659;3.5;91.8;0.02;102460.0;0.0
2019-02-14T18:00:00Z;59.287;43.488;38.132;84.720;53.988;2.4;1090.871;3.5;93.5;0.02;102401.1;0.0
2019-02-14T21:00:00Z;80.190;58.686;51.351;92.730;55.114;2.1;1243.874;3.9;92.7;0.04;102287.8;0.0
2019-02-15T00:00:00Z;87.945;64.050;55.886;73.622;52.072;1.9;1185.803;3.6;92.0;0.32;102387.0;14.3
2019-02-15T03:00:00Z;70.097;50.885;44.347;48.451;45.875;2.3;970.726;3.4;93.3;0.37;102470.5;81.0
2019-02-15T06:00:00Z;67.620;48.903;42.568;44.557;45.622;3.2;898.679;3.6;86.3;0.14;102293.0;66.1
2019-02-15T09:00:00Z;73.153;52.858;45.996;47.748;52.670;2.7;881.708;3.4;89.4;0.15;102237.3;22.6
2019-02-15T12:00:00Z;97.787;71.006;61.967;78.642;57.833;2.8;1153.703;3.5;88.4;0.01;102435.0;0.0
2019-02-15T15:00:00Z;71.586;52.085;45.513;70.004;60.335;3.2;1015.688;2.9;84.6;0.00;102503.2;0.0
2019-02-15T18:00:00Z;77.946;56.762;49.564;81.318;57.184;3.1;1077.266;3.9;84.7;0.00;102416.1;0.0
2019-02-15T21:00:00Z;73.030;53.331;46.183;72.079;52.927;2.8;1028.468;3.3;88.6;0.36;102416.6;0.0
2019-02-16T00:00:00Z;79.522;58.255;49.509;63.392;47.694;3.2;1027.120;4.1;85.3;0.04;102560.7;24.5
2019-02-16T03:00:00Z;97.941;72.236;58.653;50.298;36.538;3.7;932.624;4.0;81.0;0.10;102589.1;109.1
2019-02-16T06:00:00Z;101.533;74.810;60.274;45.007;34.557;4.2;862.342;3.3;70.7;0.08;102404.9;96.5
2019-02-16T09:00:00Z;111.742;82.349;66.716;55.274;44.810;3.9;934.755;3.4;67.5;0.00;102336.4;37.5
2019-02-16T12:00:00Z;127.252;93.860;77.207;83.501;53.093;3.4;1175.997;3.5;66.9;0.00;102446.2;0.0
2019-02-16T15:00:00Z;139.578;103.099;84.620;85.356;57.551;2.7;1096.105;3.6;67.3;0.00;102541.2;0.0
2019-02-16T18:00:00Z;137.601;101.252;84.174;90.990;56.466;2.0;1076.450;4.0;64.4;0.00;102449.6;0.0
2019-02-16T21:00:00Z;125.632;92.139;77.482;82.668;53.418;1.5;987.393;3.9;61.4;0.00;102358.5;0.0
2019-02-17T00:00:00Z;113.773;83.034;70.716;68.426;44.785;1.3;910.018;3.5;60.2;0.00;102476.3;32.7
2019-02-17T03:00:00Z;114.724;83.197;71.077;53.302;38.627;2.7;798.096;2.6;60.5;0.02;102545.7;111.5
2019-02-17T06:00:00Z;108.889;78.635;67.289;44.900;35.208;4.0;701.004;2.8;56.4;0.00;102292.7;147.2
2019-02-17T09:00:00Z;104.127;75.169;64.721;53.251;43.904;3.7;737.026;1.5;57.4;0.00;102208.0;34.1
2019-02-17T12:00:00Z;111.485;80.802;70.058;79.537;48.781;3.3;947.530;0.8;65.5;0.01;102193.2;0.0
2019-02-17T15:00:00Z;116.639;84.829;73.830;102.477;48.687;1.9;1060.214;2.2;82.9;0.77;102147.9;0.0
2019-02-17T18:00:00Z;111.603;81.169;70.706;94.124;48.108;1.3;1034.282;3.1;92.4;0.40;101885.3;0.0
2019-02-17T21:00:00Z;103.728;75.356;65.604;75.428;45.443;1.2;927.947;3.3;93.9;1.75;101752.5;0.0
2019-02-18T00:00:00Z;100.658;72.878;63.314;51.214;41.484;1.0;791.754;3.2;94.8;0.48;101831.5;15.9
2019-02-18T03:00:00Z;49.194;35.793;31.223;39.334;31.966;2.1;667.207;3.0;87.5;0.90;101865.3;103.9
2019-02-18T06:00:00Z;38.525;28.024;24.446;35.729;32.683;3.1;617.129;2.2;80.9;0.11;101655.5;125.0
2019-02-18T09:00:00Z;43.803;31.816;27.736;40.113;36.839;2.1;652.147;3.1;88.6;0.14;101630.4;34.8
2019-02-18T12:00:00Z;110.606;80.957;70.941;114.641;54.167;1.5;1366.691;2.5;90.3;0.02;101762.1;0.0
2019-02-18T15:00:00Z;108.117;78.946;69.066;119.022;57.855;1.5;1260.894;2.4;89.0;0.02;101851.2;0.0
2019-02-18T18:00:00Z;131.023;95.694;83.749;147.047;55.946;1.0;1470.939;2.2;90.6;0.00;101865.4;0.0
2019-02-18T21:00:00Z;157.869;115.569;101.317;156.935;50.898;-0.8;1804.695;1.4;94.6;0.00;101838.8;0.0
2019-02-19T00:00:00Z;174.198;127.366;111.636;117.835;50.038;-0.4;1935.119;1.9;92.3;0.00;101994.2;98.4
2019-02-19T03:00:00Z;58.690;42.551;37.131;42.599;29.916;2.6;774.883;0.8;78.5;0.00;102088.6;391.2
2019-02-19T06:00:00Z;60.969;43.958;38.238;38.418;30.908;4.9;702.492;1.0;67.7;0.00;101898.5;279.9
2019-02-19T09:00:00Z;68.779;49.533;43.065;44.313;41.031;4.6;721.094;1.2;66.8;0.00;101887.0;43.4
2019-02-19T12:00:00Z;189.391;138.593;121.611;152.464;57.836;4.2;2115.680;0.2;80.8;0.00;102006.7;0.0
2019-02-19T15:00:00Z;317.249;233.152;205.001;262.325;75.782;3.8;3487.423;1.3;75.9;0.00;102073.0;0.0
2019-02-19T18:00:00Z;326.244;239.850;210.927;281.863;87.598;3.5;3768.310;2.7;76.8;0.01;102031.6;0.0
2019-02-19T21:00:00Z;194.752;142.537;124.957;146.896;68.223;3.6;2107.122;1.2;83.9;1.33;101943.5;0.0
2019-02-20T00:00:00Z;184.660;134.509;117.511;86.137;61.198;4.0;1720.390;1.5;88.7;0.87;102113.8;29.7
2019-02-20T03:00:00Z;164.545;118.768;103.261;49.393;46.118;5.0;1016.688;2.4;83.4;0.05;102227.0;135.8
2019-02-20T06:00:00Z;116.155;83.689;72.691;37.433;33.722;5.6;805.778;3.4;81.4;0.01;102070.4;141.4
2019-02-20T09:00:00Z;93.027;67.146;58.365;40.445;35.753;5.3;780.221;3.9;83.1;0.03;102158.1;28.4
2019-02-20T12:00:00Z;89.338;64.966;56.724;69.718;54.054;4.3;975.794;3.7;83.0;0.00;102276.7;0.0
2019-02-20T15:00:00Z;74.793;54.867;48.159;85.503;51.837;2.5;1027.273;2.4;87.1;0.00;102374.4;0.0
2019-02-20T18:00:00Z;79.733;58.515;51.372;97.281;51.015;3.2;1091.583;2.7;84.1;0.00;102370.2;0.0
2019-02-20T21:00:00Z;89.694;65.714;57.617;94.514;48.203;3.5;1130.234;2.5;84.0;0.00;102183.2;0.0
2019-02-21T00:00:00Z;109.959;80.124;70.012;75.592;42.677;3.9;1121.625;2.6;85.2;0.18;102310.8;19.4
2019-02-21T03:00:00Z;102.037;73.887;64.267;41.633;32.976;5.2;829.386;3.3;84.8;0.79;102364.3;113.0
2019-02-21T06:00:00Z;78.974;57.199;49.755;39.087;34.267;5.2;826.041;1.5;82.9;0.43;102185.1;102.8
2019-02-21T09:00:00Z;82.892;60.041;52.185;45.560;48.629;5.1;879.456;2.4;89.1;0.08;102116.3;18.8
2019-02-21T12:00:00Z;92.200;66.887;58.094;55.888;57.520;3.9;956.696;3.5;92.5;0.37;102175.9;0.0
2019-02-21T15:00:00Z;48.178;35.587;31.279;72.616;60.930;1.9;1067.017;3.0;95.6;0.19;102280.6;0.0
2019-02-21T18:00:00Z;61.753;45.284;39.493;80.239;61.023;2.0;1024.917;3.4;91.9;0.00;102247.5;0.0
2019-02-21T21:00:00Z;104.673;76.096;65.718;78.529;58.839;1.6;938.598;2.7;89.3;0.00;102184.0;0.0
2019-02-22T00:00:00Z;146.289;106.149;91.556;78.942;48.811;1.2;1053.181;2.0;90.0;0.00;102271.4;102.4
2019-02-22T03:00:00Z;93.001;67.044;57.193;28.491;18.918;4.2;539.821;2.4;74.9;0.00;102375.5;318.9
2019-02-22T06:00:00Z;74.968;53.978;46.057;23.599;14.582;6.9;473.047;2.6;63.6;0.00;102108.3;320.3
2019-02-22T09:00:00Z;70.109;50.495;43.222;27.000;20.522;6.8;488.337;1.5;62.5;0.00;102187.2;77.6
2019-02-22T12:00:00Z;140.572;102.660;89.492;116.479;62.647;3.6;1478.344;1.8;83.4;0.00;102249.7;0.0
2019-02-22T15:00:00Z;215.417;158.221;138.592;217.455;66.918;3.0;2494.647;1.0;89.7;0.00;102407.3;0.0
2019-02-22T18:00:00Z;306.161;225.515;198.118;321.112;86.246;3.2;3791.993;1.6;89.0;0.00;102297.8;0.0
2019-02-22T21:00:00Z;298.823;219.891;193.084;229.975;82.093;2.7;3783.842;1.4;95.0;0.00;102105.4;0.0
2019-02-23T00:00:00Z;269.147;197.146;172.642;135.319;76.592;3.1;3209.650;2.1;92.3;0.00;102371.7;31.8
2019-02-23T03:00:00Z;155.169;112.301;97.441;53.296;57.339;5.2;1357.109;2.4;80.2;0.14;102321.8;153.7
2019-02-23T06:00:00Z;113.559;81.832;70.636;37.943;44.193;6.7;938.876;1.4;66.4;0.00;102175.5;159.9
2019-02-23T09:00:00Z;124.926;89.925;77.561;45.849;46.092;7.4;947.654;0.6;62.9;0.00;101996.1;124.9
2019-02-23T12:00:00Z;170.276;123.775;107.684;113.457;61.343;2.4;1713.555;2.5;91.5;0.00;102121.5;0.0
2019-02-23T15:00:00Z;209.188;152.896;133.550;190.376;60.070;1.4;2415.295;2.4;93.2;0.00;102159.0;0.0
2019-02-23T18:00:00Z;284.694;208.702;182.815;282.837;72.194;1.4;3362.350;1.9;93.5;0.00;102112.5;0.0
2019-02-23T21:00:00Z;351.650;258.048;226.279;239.984;83.987;2.0;4220.954;1.6;96.2;0.00;102069.0;0.0
2019-02-24T00:00:00Z;392.109;286.584;250.799;160.050;85.099;3.0;4315.748;0.9;92.3;0.00;102063.2;56.0
2019-02-24T03:00:00Z;273.229;197.278;171.058;70.192;86.448;6.6;1990.617;0.6;77.0;0.00;102078.7;472.0
2019-02-24T06:00:00Z;208.424;149.756;129.055;40.868;48.822;10.2;1105.443;0.6;53.3;0.00;101810.6;529.2
2019-02-24T09:00:00Z;179.299;128.896;111.036;49.664;56.842;10.7;994.464;0.8;47.5;0.00;101734.5;166.9
2019-02-24T12:00:00Z;328.267;238.652;207.769;155.611;63.379;5.0;2747.578;2.4;76.6;0.00;101760.8;0.0
2019-02-24T15:00:00Z;379.656;277.386;242.544;251.998;80.172;4.9;3939.349;1.9;76.3;0.00;101932.1;0.0
2019-02-24T18:00:00Z;398.644;291.601;255.191;306.270;90.184;4.2;4427.161;2.0;84.0;0.00;101878.1;0.0
2019-02-24T21:00:00Z;475.286;348.434;305.446;252.986;104.172;5.2;5614.454;0.4;83.3;0.00;101809.9;0.0
2019-02-25T00:00:00Z;577.775;423.708;371.669;143.665;128.846;5.8;6829.344;1.1;81.2;0.00;101943.5;54.6
2019-02-25T03:00:00Z;257.487;185.819;161.146;61.375;95.788;9.8;1990.192;0.6;66.2;0.00;102045.2;486.9
2019-02-25T06:00:00Z;196.935;141.421;122.096;38.908;42.543;12.8;1199.384;1.0;51.7;0.00;101782.0;621.6
2019-02-25T09:00:00Z;194.597;139.913;120.921;58.667;61.235;12.8;1273.491;1.8;49.2;0.00;101756.5;145.7
2019-02-25T12:00:00Z;300.742;218.133;189.877;143.038;80.504;7.8;2635.283;2.3;74.0;0.00;101864.5;0.0
2019-02-25T15:00:00Z;331.883;241.262;210.275;210.988;81.977;7.8;3168.797;1.2;69.6;0.00;101926.3;0.0
2019-02-25T18:00:00Z;367.085;267.902;234.101;282.312;91.926;4.7;3922.389;1.9;90.6;0.00;101829.6;0.0
2019-02-25T21:00:00Z;349.789;255.435;223.249;191.953;89.921;5.4;3956.912;1.8;89.2;0.00;101666.1;0.0
2019-02-26T00:00:00Z;358.849;261.452;228.259;115.772;86.352;6.9;3943.151;2.6;83.1;0.00;101730.4;92.0
2019-02-26T03:00:00Z;233.496;167.990;145.026;49.380;63.064;11.2;1486.891;2.2;65.2;0.00;101735.5;246.2
2019-02-26T06:00:00Z;276.340;198.763;170.981;58.123;67.646;10.5;1639.723;2.0;78.1;0.52;101500.0;96.1
2019-02-26T09:00:00Z;272.802;196.344;169.125;61.053;75.428;8.8;1707.029;3.0;91.2;0.14;101558.0;19.0
2019-02-26T12:00:00Z;234.656;169.111;145.709;65.492;73.026;7.4;1502.515;3.0;88.5;0.00;101716.4;0.0
2019-02-26T15:00:00Z;105.534;76.954;66.959;95.319;63.885;5.7;1406.395;3.9;89.3;0.00;101825.5;0.0
2019-02-26T18:00:00Z;81.454;59.675;52.145;105.465;58.145;3.6;1227.523;2.8;93.8;0.00;101786.9;0.0
2019-02-26T21:00:00Z;82.995;60.578;52.693;82.779;50.118;3.8;1001.369;3.8;91.9;0.00;101617.3;0.0
2019-02-27T00:00:00Z;99.069;71.766;61.935;56.228;40.410;4.1;837.247;3.5;94.8;1.24;101789.6;41.2
2019-02-27T03:00:00Z;87.660;63.233;54.527;38.155;31.646;6.1;703.958;3.9;86.6;0.49;101833.5;121.4
2019-02-27T06:00:00Z;38.343;27.727;24.067;24.083;22.568;8.0;548.198;3.3;75.4;0.01;101637.2;167.5
2019-02-27T09:00:00Z;38.780;28.035;24.370;27.359;27.505;7.4;512.998;3.6;74.3;0.00;101669.5;53.2
2019-02-27T12:00:00Z;83.659;61.137;53.557;92.346;57.569;6.7;1030.855;1.3;80.1;0.00;101794.8;0.0
2019-02-27T15:00:00Z;82.076;60.222;52.873;121.070;55.953;5.9;1135.885;2.0;79.5;0.00;101953.4;0.0
2019-02-27T18:00:00Z;99.351;72.900;63.960;151.904;54.447;3.7;1288.656;1.9;91.3;0.00;101812.3;0.0
2019-02-27T21:00:00Z;113.644;83.252;72.919;134.431;49.987;2.2;1359.418;2.4;94.9;0.00;101678.1;0.0
2019-02-28T00:00:00Z;141.373;102.938;89.865;100.294;45.866;4.0;1420.973;1.5;90.5;0.00;101899.2;117.2
2019-02-28T03:00:00Z;65.851;47.342;40.981;34.249;30.831;9.0;602.085;1.2;70.0;0.00;101867.0;571.8
2019-02-28T06:00:00Z;41.626;29.829;25.797;21.277;19.825;10.5;471.182;2.0;61.5;0.00;101633.0;227.3
2019-02-28T09:00:00Z;49.966;35.811;31.024;27.088;28.262;9.6;535.874;2.7;65.6;0.00;101618.2;80.3
2019-02-28T12:00:00Z;157.988;115.413;101.174;131.590;52.937;7.8;1828.366;1.5;79.0;0.00;101727.8;0.0
2019-02-28T15:00:00Z;249.070;182.807;160.654;216.780;69.811;7.8;2977.175;1.4;81.0;0.00;101766.8;0.0
2019-02-28T18:00:00Z;267.624;196.621;172.882;250.317;80.526;7.2;3421.240;1.8;85.3;0.00;101685.3;0.0
2019-02-28T21:00:00Z;200.883;147.121;129.062;151.056;65.070;7.3;2566.033;1.6;85.2;0.00;101567.3;0.0
2019-03-01T00:00:00Z;214.459;156.329;136.580;99.458;58.270;7.2;2376.080;2.3;91.2;1.28;101685.2;18.9
2019-03-01T03:00:00Z;111.876;80.569;69.511;30.562;41.679;8.5;896.582;2.6;86.8;0.08;101753.5;114.1
2019-03-01T06:00:00Z;80.392;57.753;49.735;24.249;31.882;9.5;666.167;3.4;80.2;0.05;101496.9;127.0
2019-03-01T09:00:00Z;93.162;66.993;57.797;37.816;43.403;8.9;728.769;3.2;86.3;0.02;101467.3;28.3
2019-03-01T12:00:00Z;130.453;94.478;81.947;85.377;54.713;8.2;1149.078;2.4;89.6;0.35;101519.3;0.0
2019-03-01T15:00:00Z;123.451;90.195;78.837;128.539;51.112;7.7;1455.679;2.4;93.1;1.33;101446.3;0.0
2019-03-01T18:00:00Z;134.814;98.691;86.405;146.312;52.229;7.1;1666.920;1.6;95.1;1.14;101376.7;0.0
2019-03-01T21:00:00Z;117.171;85.663;74.923;93.870;49.211;6.9;1453.960;1.8;95.9;1.07;101179.0;0.0
2019-03-02T00:00:00Z;120.958;87.933;76.554;67.748;44.074;6.5;1308.266;2.7;93.1;0.34;101307.6;46.9
2019-03-02T03:00:00Z;75.835;54.818;47.382;37.583;33.464;9.1;873.684;2.1;80.8;0.02;101372.5;343.7
2019-03-02T06:00:00Z;74.014;53.327;45.765;27.340;22.968;10.4;759.141;2.3;72.3;0.00;101136.9;223.6
2019-03-02T09:00:00Z;101.574;73.285;62.281;34.215;30.051;10.3;783.166;3.0;68.6;0.00;101192.4;53.1
2019-03-02T12:00:00Z;148.602;107.648;90.356;48.290;45.188;7.7;761.307;4.1;75.4;0.00;101388.3;0.0
2019-03-02T15:00:00Z;168.793;122.762;102.443;63.393;50.319;4.9;731.765;3.6;85.4;0.00;101437.9;0.0
2019-03-02T18:00:00Z;187.171;136.451;114.106;91.309;52.577;3.1;909.233;3.0;92.3;0.00;101355.7;0.0
2019-03-02T21:00:00Z;192.523;140.563;118.200;101.823;49.306;2.9;1134.134;2.6;92.4;0.00;101280.6;0.0
2019-03-03T00:00:00Z;215.982;157.491;133.276;90.614;44.033;3.4;1390.024;2.4;88.8;0.00;101391.5;145.3
2019-03-03T03:00:00Z;162.916;118.119;97.985;30.673;20.242;8.6;685.926;2.8;68.1;0.00;101460.6;610.8
2019-03-03T06:00:00Z;99.600;72.296;59.820;20.672;11.289;12.3;577.020;3.0;51.0;0.00;101212.0;613.8
2019-03-03T09:00:00Z;82.032;59.524;49.950;29.646;22.443;12.3;668.837;3.0;54.5;0.00;101136.8;151.4
2019-03-03T12:00:00Z;205.456;150.373;130.105;140.932;64.554;7.2;2136.242;2.0;79.5;0.00;101286.9;0.0
2019-03-03T15:00:00Z;179.407;131.397;113.519;166.245;76.255;6.2;2150.961;2.3;89.3;0.00;101407.7;0.0
2019-03-03T18:00:00Z;163.997;119.907;103.283;167.625;84.953;5.5;1884.309;2.5;90.7;0.00;101346.2;0.0
2019-03-03T21:00:00Z;173.852;127.109;109.586;146.304;80.837;4.2;1951.964;2.4;93.9;0.00;101316.4;0.0
2019-03-04T00:00:00Z;201.157;146.623;126.463;100.587;70.616;5.8;2100.134;3.6;88.4;0.00;101405.2;159.0
2019-03-04T03:00:00Z;107.158;77.381;65.532;29.796;25.308;12.5;810.412;3.3;64.7;0.00;101539.5;590.4
2019-03-04T06:00:00Z;87.396;63.049;53.301;22.559;15.277;14.5;671.462;4.6;54.4;0.00;101255.8;507.3
2019-03-04T09:00:00Z;96.048;69.458;58.752;33.400;27.982;13.4;735.499;5.6;59.1;0.00;101018.0;136.2
2019-03-04T12:00:00Z;118.510;86.083;73.377;65.932;62.210;10.8;1019.226;3.4;67.4;0.01;101209.4;0.0
2019-03-04T15:00:00Z;96.953;70.329;59.845;54.663;45.298;10.7;865.567;6.2;71.1;0.04;101006.3;0.0
2019-03-04T18:00:00Z;131.835;96.009;82.165;94.860;65.451;9.1;1217.276;3.9;87.2;2.44;100888.7;0.0
2019-03-04T21:00:00Z;154.454;112.503;96.308;80.158;70.332;9.1;1397.013;2.3;91.5;0.87;100795.4;0.0
2019-03-05T00:00:00Z;183.891;133.580;114.580;75.885;64.155;9.3;1554.429;3.0;91.8;0.98;101004.8;23.8
2019-03-05T03:00:00Z;175.495;126.704;107.839;45.313;48.916;10.2;1044.707;2.8;87.4;0.07;101201.5;195.0
2019-03-05T06:00:00Z;158.505;114.155;96.785;36.762;28.550;14.2;835.299;2.6;67.6;0.00;101032.0;554.4
2019-03-05T09:00:00Z;122.702;88.492;74.890;36.666;30.359;14.3;718.889;1.1;62.1;0.00;101083.0;51.5
2019-03-05T12:00:00Z;154.538;112.210;96.272;92.416;72.122;11.7;1291.603;3.2;77.0;0.02;101250.9;0.0
2019-03-05T15:00:00Z;139.845;101.785;87.393;105.287;71.044;10.3;1275.455;1.9;85.3;0.00;101437.1;0.0
2019-03-05T18:00:00Z;134.271;97.641;83.757;113.585;74.619;8.9;1233.788;2.2;89.0;0.00;101487.3;0.0
2019-03-05T21:00:00Z;145.011;105.342;90.420;99.759;67.948;7.5;1285.296;2.7;91.2;0.00;101503.6;0.0
2019-03-06T00:00:00Z;169.932;123.136;105.771;81.350;53.332;8.6;1408.778;3.4;87.3;0.00;101650.4;159.7
2019-03-06T03:00:00Z;172.218;124.006;105.277;41.354;22.933;14.0;950.408;4.0;62.0;0.00;101843.4;564.7
2019-03-06T06:00:00Z;135.847;97.905;82.468;28.850;9.905;16.7;719.900;3.2;51.6;0.00;101653.4;616.7
2019-03-06T09:00:00Z;142.378;102.950;86.734;45.123;32.105;16.8;846.917;2.8;51.5;0.00;101629.2;174.1
2019-03-06T12:00:00Z;173.500;126.084;106.861;81.272;80.377;12.3;1319.145;4.1;59.2;0.00;101786.8;0.0
2019-03-06T15:00:00Z;155.876;113.528;95.806;83.692;73.683;10.1;1253.792;3.2;70.0;0.00;101958.7;0.0
2019-03-06T18:00:00Z;146.181;106.667;90.059;91.261;67.331;8.0;1233.442;2.8;83.5;0.00;102050.1;0.0
2019-03-06T21:00:00Z;113.656;83.055;69.984;71.515;61.442;8.0;941.916;4.9;54.6;0.00;102014.5;0.0
2019-03-07T00:00:00Z;88.635;64.605;54.522;56.625;36.134;7.5;703.051;5.2;53.6;0.00;102259.9;171.9
2019-03-07T03:00:00Z;88.532;64.120;53.151;33.903;16.739;11.9;520.167;4.5;45.9;0.00;102323.8;686.1
2019-03-07T06:00:00Z;76.658;55.587;45.608;22.236;9.649;14.0;411.224;4.1;36.6;0.00;101993.4;667.7
2019-03-07T09:00:00Z;89.149;64.889;53.622;39.705;30.882;13.2;539.887;3.4;38.1;0.00;101877.9;159.3
2019-03-07T12:00:00Z;134.004;98.000;82.644;86.286;66.449;9.1;1105.564;3.5;52.9;0.00;101961.4;0.0
2019-03-07T15:00:00Z;115.366;84.590;71.986;109.406;70.283;9.2;1192.942;1.9;64.7;0.00;101997.8;0.0
2019-03-07T18:00:00Z;126.431;92.718;78.878;122.327;63.199;8.1;1198.420;2.9;60.5;0.00;101858.4;0.0
2019-03-07T21:00:00Z;147.787;108.389;93.143;122.460;61.278;6.4;1475.863;2.2;76.5;0.00;101725.2;0.0
2019-03-08T00:00:00Z;160.635;117.125;101.008;85.491;54.374;8.2;1471.243;3.1;69.0;0.00;101800.1;133.0
2019-03-08T03:00:00Z;121.417;87.611;74.019;34.636;29.841;10.3;593.280;3.4;56.7;0.00;101837.9;211.4
2019-03-08T06:00:00Z;121.919;87.966;73.561;29.953;21.342;11.1;519.420;3.5;53.9;0.00;101533.9;318.3
2019-03-08T09:00:00Z;137.287;99.194;83.315;47.128;39.450;11.8;656.000;2.7;54.8;0.00;101441.0;160.1
2019-03-08T12:00:00Z;230.489;167.882;143.974;124.762;54.192;8.4;1767.611;1.9;77.7;0.00;101539.7;0.0
2019-03-08T15:00:00Z;227.180;165.373;141.634;145.514;59.664;8.9;1782.814;1.5;78.0;0.00;101613.0;0.0
2019-03-08T18:00:00Z;277.427;202.618;174.514;236.318;66.772;7.7;2471.938;1.3;88.7;0.00;101472.3;0.0
2019-03-08T21:00:00Z;374.040;273.998;237.530;216.816;82.153;7.2;3699.151;1.2;89.8;0.00;101383.3;0.0
2019-03-09T00:00:00Z;438.833;320.574;278.035;121.092;95.330;7.7;4207.786;1.3;90.4;0.00;101522.5;153.6
2019-03-09T03:00:00Z;179.859;129.764;109.582;40.205;43.666;12.1;934.472;0.7;67.0;0.00;101469.6;637.9
2019-03-09T06:00:00Z;143.239;103.282;86.709;29.387;23.549;15.0;675.636;1.5;51.1;0.00;101200.4;668.6
2019-03-09T09:00:00Z;138.094;99.686;83.859;39.909;35.113;14.8;713.353;1.7;47.5;0.00;101113.8;109.8
2019-03-09T12:00:00Z;274.521;200.171;172.480;141.279;62.067;11.0;2346.155;2.1;72.0;0.00;101258.6;0.0
2019-03-09T15:00:00Z;220.722;161.104;138.529;156.353;82.912;10.2;1957.380;1.9;75.5;0.00;101396.7;0.0
2019-03-09T18:00:00Z;240.437;175.644;151.300;188.886;87.802;6.8;2233.953;2.5;86.1;0.00;101387.6;0.0
2019-03-09T21:00:00Z;267.349;195.367;168.801;160.038;81.088;5.7;2581.974;2.3;86.7;0.00;101367.7;0.0
2019-03-10T00:00:00Z;327.535;238.842;207.010;112.360;86.234;8.1;3125.473;2.0;81.5;0.00;101569.9;179.9
2019-03-10T03:00:00Z;186.784;134.661;115.023;42.441;50.194;14.2;974.613;2.3;60.1;0.00;101604.7;702.1
